fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101,mortality_rate,cause_id
1077,1989,18.546205,12.640365,0.042592,10.212486,5.553449,0.251713,0.03491173351072,511
1077,1990,18.546205,12.640365,0.042592,10.212486,19.350427,0.251713,0.033142249910011,511
1077,1991,18.546205,12.640365,0.042592,10.212486,3.815896,0.251713,0.0310793679583293,511
1077,1992,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0289624654867804,511
1077,1993,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0268980833348032,511
1077,1994,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0253872644336473,511
1077,1995,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0237333041862383,511
1077,1996,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0211984165470605,511
1077,1997,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0205740801705612,511
1077,1998,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0188202570817084,511
1077,1999,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0188127617217177,511
1077,2000,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0175377754172243,511
1077,2001,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0167797056914359,511
1077,2002,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0173510834493248,511
1077,2003,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0162256237208296,511
1077,2004,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0148819957173581,511
1077,2005,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0146758947950652,511
1077,2006,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0143354339525273,511
1077,2007,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0139170773539324,511
1077,2008,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0133843099714562,511
1077,2009,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0125206398102292,511
1077,2010,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0114654555414781,511
1077,2011,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0111558508905629,511
1077,2012,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0110013315284207,511
1077,2013,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0110595017295,511
1077,2014,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0109097397640193,511
1079,1980,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0572361314502515,511
1079,1981,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.053672808150428,511
1079,1982,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0509234764958355,511
1079,1983,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0489376971989938,511
1079,1984,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0474762999467033,511
1079,1985,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0459699989470585,511
1079,1986,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0442391410163645,511
1079,1987,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0444181595210355,511
1079,1988,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0413618251733381,511
1079,1989,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0393912653826368,511
1079,1990,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0370693442084348,511
1079,1991,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,0.0356063548373941,511
1079,1992,21.375927,12.640365,0.037006,10.212486,3.072428,0.251713,0.0331269144931808,511
1079,1993,21.597312,12.640365,0.051646,10.212486,3.072428,0.251713,0.0322079335244886,511
1079,1994,19.364417,12.640365,0.051027,10.212486,3.072428,0.251713,0.0302411417070265,511
1079,1995,18.795291,12.640365,0.052956,10.212486,3.072428,0.251713,0.0289403840361772,511
1079,1996,18.238983,12.640365,0.048574,10.212486,3.072428,0.251713,0.025987503876505,511
1079,1997,21.586536,12.640365,0.055451,10.212486,4.235142,0.251713,0.024834369327555,511
1079,1998,20.857192,12.640365,0.0599,10.212486,9.088889,0.251713,0.0226124749211926,511
1079,1999,22.516093,12.640365,0.055533,10.212486,7.753582,0.251713,0.0229964985214961,511
1079,2000,18.927628,12.640365,0.058037,10.212486,1.218333,0.251713,0.0209056552712891,511
1079,2001,16.559002,12.640365,0.051647,10.212486,1.218333,0.251713,0.0204254722528956,511
1079,2002,15.390236,12.640365,0.0512,10.212486,1.218333,0.251713,0.0201800031091018,511
1079,2003,15.513006,12.640365,0.051494,10.212486,1.218333,0.251713,0.0195406963497516,511
1079,2004,15.138442,12.640365,0.042876,10.212486,1.218333,0.251713,0.0176600621304146,511
1079,2005,16.330212,12.640365,0.052197,10.212486,1.218333,0.251713,0.016660829237078,511
1079,2006,15.578043,12.640365,0.054642,10.212486,1.218333,0.251713,0.0158104384972933,511
1079,2007,17.450223,12.640365,0.05191,10.212486,1.218333,0.251713,0.0152832386144883,511
1079,2008,13.167223,12.640365,0.05191,10.212486,1.218333,0.251713,0.0154544314545668,511
1079,2009,11.355694,12.640365,0.05191,10.212486,1.218333,0.251713,0.0137298196971443,511
1079,2010,13.105879,12.640365,0.05191,10.212486,1.218333,0.251713,0.0128650591293679,511
1079,2011,13.428178,12.640365,0.05191,10.212486,1.218333,0.251713,0.0128453210883106,511
1079,2012,11.45125,12.640365,0.05191,10.212486,1.218333,0.251713,0.0125890442588711,511
1079,2013,11.645435,12.640365,0.05191,10.212486,1.218333,0.251713,0.0124086481872722,511
1079,2014,12.447894,12.640365,0.05191,10.212486,1.218333,0.251713,0.0118352473783961,511
1083,1980,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0534447067759019,511
1083,1981,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0501840379868192,511
1083,1982,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0483193082756844,511
1083,1983,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0462197252394417,511
1083,1984,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0445300502791194,511
1083,1985,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0431272816402139,511
1083,1986,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0410487289693593,511
1083,1987,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.040179975182686,511
1083,1988,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0385398680934266,511
1083,1989,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.036387461576631,511
1083,1990,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0350931516793934,511
1083,1991,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0323109262412252,511
1083,1992,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0301556916386086,511
1083,1993,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0285429118370532,511
1083,1994,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0274299449434982,511
1083,1995,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0258645075929648,511
1083,1996,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.023894437701518,511
1083,1997,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,0.0214511361039485,511
1083,1998,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,0.0202475867737954,511
1083,1999,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,0.0197195953046834,511
1083,2000,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,0.0180687909243434,511
1083,2001,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,0.0176673970630852,511
1083,2002,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,0.0177192466838478,511
1083,2003,21.653846,12.640365,0.052019,12.613383,1.610545,0.251713,0.0173011816542477,511
1083,2004,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0159575234495353,511
1083,2005,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0154966375471147,511
1083,2006,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0145420244197302,511
1083,2007,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.013983529864135,511
1083,2008,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0137515983723463,511
1083,2009,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0127459174562222,511
1083,2010,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.011555763577769,511
1083,2011,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0116126384520341,511
1083,2012,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0106162197898733,511
1083,2013,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0107639566600558,511
1083,2014,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,0.0101299170896134,511
1089,1980,21.653846,12.640365,0.0587,23.585703,0.033898,0.860577,0.0291087436724889,511
1089,1981,21.653846,12.640365,0.055168,17.135593,0.15,0.860577,0.0264135585227829,511
1089,1982,21.653846,12.640365,0.044126,17.135593,0.15,0.860577,0.0251687393351915,511
1089,1983,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,0.0238653055729048,511
1089,1984,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,0.0234845935378737,511
1089,1985,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,0.0218831803002534,511
1089,1986,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,0.0213762598824999,511
1089,1987,21.653846,12.640365,0.050165,17.135593,0.15,0.860577,0.0204824607472311,511
1089,1988,21.653846,12.640365,0.061807,17.135593,0.15,0.820118,0.0194310407240685,511
1089,1989,21.653846,12.640365,0.051398,17.135593,0.15,0.911988,0.0191387054650369,511
1089,1990,21.653846,12.640365,0.05051,17.135593,0.15,0.776374,0.0169893732025756,511
1089,1991,21.653846,12.640365,0.056782,13.987453,0.15,0.624649,0.0168275910020481,511
1089,1992,21.653846,12.640365,0.053655,29.642458,0.15,0.586409,0.0155371325435502,511
1089,1993,21.653846,12.640365,0.059498,12.881041,12.697674,0.586207,0.0150300607067555,511
1089,1994,21.653846,12.640365,0.054891,12.881041,4.179126,0.52044,0.0141552798027388,511
1089,1995,21.653846,12.640365,0.056,12.881041,4.179126,0.549407,0.0138142338538082,511
1089,1996,21.653846,12.640365,0.04804,12.881041,4.179126,0.450135,0.0126111373926575,511
1089,1997,21.653846,12.640365,0.057416,12.881041,4.179126,0.475211,0.0121908466012523,511
1089,1998,24.485597,12.640365,0.064019,12.881041,4.179126,0.534466,0.0114391982172662,511
1089,1999,24.25,15.705357,0.056119,12.881041,4.179126,0.668845,0.0115742244167869,511
1089,2000,24.25,16.2375,0.060845,12.881041,4.179126,0.539713,0.011030668487425,511
1089,2001,24.25,14.577686,0.055988,12.881041,4.179126,0.539713,0.0109183172377166,511
1089,2002,24.25,13.681034,0.052429,12.881041,4.179126,0.539713,0.0104635174230026,511
1089,2003,24.25,13.710435,0.048947,12.881041,4.179126,0.539713,0.0102785460014551,511
1089,2004,24.25,13.430833,0.053843,12.881041,4.179126,0.539713,0.0097589386941056,511
1089,2005,24.25,14.37,0.05607,12.881041,4.179126,0.539713,0.0090572677329171,511
1089,2006,24.25,13.228571,0.057399,12.881041,4.179126,0.539713,0.0088580272888009,511
1089,2007,24.25,13.388696,0.059938,12.881041,4.179126,0.539713,0.0088359857452869,511
1089,2008,24.25,12.232941,0.049543,12.881041,4.179126,0.539713,0.0082812211258071,511
1089,2009,24.25,9.967213,0.043714,12.881041,4.179126,0.539713,0.0073903960800115,511
1089,2010,24.25,11.585833,0.048914,12.881041,4.179126,0.539713,0.0071154859108807,511
1089,2011,24.25,11.307692,0.048339,12.881041,4.179126,0.539713,0.0067845184511805,511
1089,2012,24.25,9.245833,0.048873,12.881041,4.179126,0.539713,0.0066834578544522,511
1089,2013,24.25,8.64,0.047633,12.881041,4.179126,0.539713,0.0064720020632385,511
1089,2014,24.25,9.0,0.046347,12.881041,4.179126,0.539713,0.0061005774527699,511
1091,1980,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0507023927736527,511
1091,1981,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0472832170673628,511
1091,1982,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0465254048067684,511
1091,1983,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.045429177616798,511
1091,1984,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0447063446692456,511
1091,1985,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0446391538891002,511
1091,1986,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0429803547201007,511
1091,1987,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0425609035780871,511
1091,1988,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0413157831900838,511
1091,1989,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0394093558929146,511
1091,1990,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0382912661371062,511
1091,1991,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0368985497491315,511
1091,1992,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0347880616913317,511
1091,1993,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0343755448463338,511
1091,1994,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0327253446024734,511
1091,1995,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0314830397579784,511
1091,1996,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0290754000086942,511
1091,1997,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,0.0281421829388633,511
1091,1998,28.109091,7.461157,0.039747,12.881041,4.179126,0.539713,0.0259247974753594,511
1091,1999,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0266728035084222,511
1091,2000,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0243278501781028,511
1091,2001,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0245204105235856,511
1091,2002,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.023893408965872,511
1091,2003,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.023998346417189,511
1091,2004,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0222185894174593,511
1091,2005,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0218034686455809,511
1091,2006,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0211962027775162,511
1091,2007,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0198394747062124,511
1091,2008,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0209524349145306,511
1091,2009,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0197200557203198,511
1091,2010,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.018167256707184,511
1091,2011,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0182366311040425,511
1091,2012,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0180301246725875,511
1091,2013,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0177426574370805,511
1091,2014,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,0.0170139888005634,511
1097,1980,31.318182,7.461157,0.055382,12.881041,3.996881,0.539713,0.0428109694284063,511
1097,1981,31.318182,7.461157,0.052367,12.881041,11.59411,0.539713,0.0399931163383795,511
1097,1982,31.318182,7.461157,0.054571,12.881041,10.95446,0.539713,0.0412331130969612,511
1097,1983,31.318182,7.461157,0.056033,12.881041,8.387415,0.539713,0.0385865302455834,511
1097,1984,31.318182,7.461157,0.052847,12.881041,8.703789,0.539713,0.0379934713286753,511
1097,1985,31.318182,7.461157,0.046502,12.881041,23.950893,0.539713,0.0362514583914207,511
1097,1986,31.318182,7.461157,0.051109,12.881041,6.332443,0.539713,0.0352283571357642,511
1097,1987,31.318182,7.461157,0.042854,12.881041,8.452419,0.539713,0.0339551541983915,511
1097,1988,31.318182,7.461157,0.053082,12.881041,8.07617,0.539713,0.0333494793957254,511
1097,1989,31.318182,7.461157,0.042644,12.881041,7.171061,0.539713,0.0325684957291043,511
1097,1990,31.318182,7.461157,0.050416,12.881041,7.96764,0.539713,0.0314094313199953,511
1097,1991,31.318182,7.461157,0.031383,12.881041,53.615385,0.539713,0.0305175162937364,511
1097,1992,31.318182,7.461157,0.037711,12.881041,9.61008,0.539713,0.0274651726103106,511
1097,1993,31.318182,7.461157,0.044109,12.881041,9.826249,0.539713,0.0269370694750404,511
1097,1994,31.318182,7.461157,0.041199,12.881041,10.71988,0.539713,0.0277008169381911,511
1097,1995,31.318182,7.461157,0.049252,12.881041,49.571473,0.539713,0.0262765740831279,511
1097,1996,31.318182,7.461157,0.05259,12.881041,8.522492,0.539713,0.0243307669651981,511
1097,1997,31.318182,7.461157,0.044981,12.881041,7.740443,0.539713,0.023313292353679,511
1097,1998,31.428571,7.461157,0.049591,12.881041,8.965889,0.539713,0.0224508391004508,511
1097,1999,46.595745,16.750893,0.054023,12.881041,43.008242,0.539713,0.0221884312177731,511
1097,2000,46.595745,14.808772,0.061136,12.881041,1.109477,0.539713,0.020971899519947,511
1097,2001,46.595745,12.851695,0.051167,12.881041,1.510674,0.539713,0.0209077564552552,511
1097,2002,46.595745,10.527358,0.050658,12.881041,2.956395,0.535946,0.0224048477481187,511
1097,2003,46.595745,12.647368,0.049365,12.881041,1.896648,0.33509,0.0228840805196465,511
1097,2004,46.595745,12.02906,0.052148,12.881041,1.143017,0.33509,0.0208213249021511,511
1097,2005,46.595745,12.628319,0.045184,12.881041,3.455446,0.33509,0.0224512610406882,511
1097,2006,46.595745,12.77395,0.056385,12.881041,0.969167,0.33509,0.0214125952084933,511
1097,2007,46.595745,11.462727,0.046359,12.881041,0.969167,0.33509,0.0219433567038362,511
1097,2008,46.595745,10.03211,0.045308,12.881041,0.969167,0.33509,0.0221278240444106,511
1097,2009,46.595745,9.58,0.044734,12.881041,0.969167,0.33509,0.0211452262560675,511
1097,2010,46.595745,9.765421,0.049384,12.881041,0.969167,0.33509,0.0209568825243639,511
1097,2011,46.595745,10.027731,0.051073,12.881041,0.969167,0.33509,0.0198922788744403,511
1097,2012,46.595745,8.765421,0.040404,12.881041,0.969167,0.33509,0.0216934016347677,511
1097,2013,46.595745,8.287179,0.044586,12.881041,0.969167,0.33509,0.0218293214019674,511
1097,2014,46.595745,9.015254,0.046305,12.881041,0.969167,0.33509,0.0201588388299694,511
1099,1980,46.595745,8.737628,0.055133,12.881041,0.318717,0.33509,0.0401555020378739,511
1099,1981,46.595745,8.737628,0.040971,12.881041,0.318717,0.33509,0.038055074739192,511
1099,1982,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0373387939111547,511
1099,1983,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.037040367280584,511
1099,1984,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0357604817975078,511
1099,1985,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.03554149396471,511
1099,1986,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0348263228344469,511
1099,1987,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0342031134495363,511
1099,1988,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0324929679441131,511
1099,1989,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0318511848290356,511
1099,1990,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0306916032390211,511
1099,1991,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0299799299699852,511
1099,1992,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0278311223536083,511
1099,1993,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0271360344464028,511
1099,1994,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0259487718496301,511
1099,1995,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0248542204308228,511
1099,1996,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0232483212056591,511
1099,1997,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0222636961027787,511
1099,1998,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0211339382116868,511
1099,1999,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0216496412047723,511
1099,2000,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0204053167708893,511
1099,2001,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0206982260172228,511
1099,2002,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0206005567694899,511
1099,2003,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0204534318758297,511
1099,2004,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.019077743913143,511
1099,2005,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0192093302848124,511
1099,2006,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0184614203071973,511
1099,2007,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0178947018860627,511
1099,2008,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0184632019023681,511
1099,2009,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0179565201934733,511
1099,2010,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0169601777264882,511
1099,2011,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0171852007465064,511
1099,2012,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0160340200561182,511
1099,2013,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0167651239510983,511
1099,2014,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0159786989657554,511
1101,1980,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.026995962740657,511
1101,1981,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.024682704145488,511
1101,1982,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0240730783296405,511
1101,1983,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0231800080266726,511
1101,1984,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.0229307833625299,511
1101,1985,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,0.022734799469311,511
1101,1986,46.595745,8.737628,0.051635,12.881041,0.318717,0.33509,0.0222012072004875,511
1101,1987,46.595745,8.737628,0.065215,12.881041,0.318717,0.33509,0.0219486581109629,511
1101,1988,46.595745,8.737628,0.05768,12.881041,0.318717,0.33509,0.0220292514442784,511
1101,1989,46.595745,8.737628,0.045486,12.881041,0.318717,0.33509,0.0212458301734826,511
1101,1990,46.595745,8.737628,0.052315,12.881041,0.318717,0.33509,0.0207699779508033,511
1101,1991,46.595745,8.737628,0.04461,12.881041,0.318717,0.33509,0.0203351010836307,511
1101,1992,46.595745,8.737628,0.04461,12.881041,0.318717,0.33509,0.0193181442128371,511
1101,1993,46.595745,8.737628,0.052084,12.881041,0.318717,0.33509,0.0195246539878881,511
1101,1994,46.595745,8.737628,0.047188,12.881041,0.318717,0.33509,0.0196588849359143,511
1101,1995,46.595745,8.737628,0.040745,11.818996,3.096512,0.017457,0.0188909266900917,511
1101,1996,46.595745,8.737628,0.046889,10.191106,5.559804,0.079155,0.0177797084486296,511
