fips,year,parameter_85101,parameter_88101,parameter_44201,parameter_42602,parameter_42401,parameter_42101,mortality_rate,cause_id
1077,2004,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.2319914358687,516
1077,2005,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.36138784613359,516
1077,2006,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.5015340651069,516
1077,2007,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.49170101894119,516
1077,2008,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.68270200548761,516
1077,2009,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.7586922150351,516
1077,2010,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.68778631867188,516
1077,2011,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.85852037413707,516
1077,2012,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.91334569553937,516
1077,2013,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,6.96973210022809,516
1077,2014,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,7.20217360781477,516
1079,1980,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.47286664881698,516
1079,1981,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.53916213178259,516
1079,1982,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.53127364475642,516
1079,1983,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.597096087441,516
1079,1984,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.68561129516498,516
1079,1985,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.79597070753283,516
1079,1986,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.88507485662661,516
1079,1987,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,2.99694696258756,516
1079,1988,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,3.09401841962123,516
1079,1989,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,3.21209003773855,516
1079,1990,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,3.23669123448805,516
1079,1991,18.546205,12.640365,0.042592,10.212486,3.072428,0.251713,3.34311242235842,516
1079,1992,21.375927,12.640365,0.037006,10.212486,3.072428,0.251713,3.42700710163587,516
1079,1993,21.597312,12.640365,0.051646,10.212486,3.072428,0.251713,3.56836441257634,516
1079,1994,19.364417,12.640365,0.051027,10.212486,3.072428,0.251713,3.67471578180798,516
1079,1995,18.795291,12.640365,0.052956,10.212486,3.072428,0.251713,3.86126828108338,516
1079,1996,18.238983,12.640365,0.048574,10.212486,3.072428,0.251713,3.90797730847937,516
1079,1997,21.586536,12.640365,0.055451,10.212486,4.235142,0.251713,3.99732848334956,516
1079,1998,20.857192,12.640365,0.0599,10.212486,9.088889,0.251713,4.16548402873328,516
1079,1999,22.516093,12.640365,0.055533,10.212486,7.753582,0.251713,4.39687414846165,516
1079,2000,18.927628,12.640365,0.058037,10.212486,1.218333,0.251713,4.63401303017249,516
1079,2001,16.559002,12.640365,0.051647,10.212486,1.218333,0.251713,4.77612869032045,516
1079,2002,15.390236,12.640365,0.0512,10.212486,1.218333,0.251713,4.88374185179035,516
1079,2003,15.513006,12.640365,0.051494,10.212486,1.218333,0.251713,4.99114980737235,516
1079,2004,15.138442,12.640365,0.042876,10.212486,1.218333,0.251713,5.02499021894642,516
1079,2005,16.330212,12.640365,0.052197,10.212486,1.218333,0.251713,5.12544905858508,516
1079,2006,15.578043,12.640365,0.054642,10.212486,1.218333,0.251713,5.13685335779464,516
1079,2007,17.450223,12.640365,0.05191,10.212486,1.218333,0.251713,5.12111819951238,516
1079,2008,13.167223,12.640365,0.05191,10.212486,1.218333,0.251713,5.16603752872838,516
1079,2009,11.355694,12.640365,0.05191,10.212486,1.218333,0.251713,5.25576179263471,516
1079,2010,13.105879,12.640365,0.05191,10.212486,1.218333,0.251713,5.26909670935029,516
1079,2011,13.428178,12.640365,0.05191,10.212486,1.218333,0.251713,5.36035138297767,516
1079,2012,11.45125,12.640365,0.05191,10.212486,1.218333,0.251713,5.38709061297912,516
1079,2013,11.645435,12.640365,0.05191,10.212486,1.218333,0.251713,5.36373463116746,516
1079,2014,12.447894,12.640365,0.05191,10.212486,1.218333,0.251713,5.48594556548693,516
1083,1980,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.63625113993086,516
1083,1981,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.67158082582086,516
1083,1982,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.65207931535554,516
1083,1983,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.73079167018727,516
1083,1984,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.77306311910524,516
1083,1985,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.8951130939112,516
1083,1986,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,2.96071750017901,516
1083,1987,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.03015010833349,516
1083,1988,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.1566692136149,516
1083,1989,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.23808406448521,516
1083,1990,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.31296109336156,516
1083,1991,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.35016083846104,516
1083,1992,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.46021986520746,516
1083,1993,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.63310386402866,516
1083,1994,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.78226812565462,516
1083,1995,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,3.94960100398083,516
1083,1996,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,4.05054039622143,516
1083,1997,9.290756,12.640365,0.05191,7.214286,1.218333,0.251713,4.16602785742529,516
1083,1998,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,4.36652009026585,516
1083,1999,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,4.61457952493114,516
1083,2000,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,4.86562358098179,516
1083,2001,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,5.04202095404485,516
1083,2002,21.653846,12.640365,0.05191,7.214286,1.218333,0.251713,5.15215307075964,516
1083,2003,21.653846,12.640365,0.052019,12.613383,1.610545,0.251713,5.28001882488479,516
1083,2004,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.28146329383004,516
1083,2005,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.42863883851786,516
1083,2006,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.43120029345082,516
1083,2007,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.47372178668534,516
1083,2008,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.54451919668083,516
1083,2009,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.59929660906144,516
1083,2010,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.59258145507258,516
1083,2011,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.68920230137607,516
1083,2012,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.68237571821654,516
1083,2013,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.5892858727834,516
1083,2014,21.653846,12.640365,0.043839,13.89011,5.197802,0.251713,5.78663030416388,516
1089,1980,21.653846,12.640365,0.0587,23.585703,0.033898,0.860577,2.86319171186977,516
1089,1981,21.653846,12.640365,0.055168,17.135593,0.15,0.860577,2.88524789881203,516
1089,1982,21.653846,12.640365,0.044126,17.135593,0.15,0.860577,2.88013294918294,516
1089,1983,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,2.92457524984828,516
1089,1984,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,3.06376211937951,516
1089,1985,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,3.11038225863516,516
1089,1986,21.653846,12.640365,0.064482,17.135593,0.15,0.860577,3.22085064942245,516
1089,1987,21.653846,12.640365,0.050165,17.135593,0.15,0.860577,3.32278676222709,516
1089,1988,21.653846,12.640365,0.061807,17.135593,0.15,0.820118,3.41872666187418,516
1089,1989,21.653846,12.640365,0.051398,17.135593,0.15,0.911988,3.51710940560115,516
1089,1990,21.653846,12.640365,0.05051,17.135593,0.15,0.776374,3.46434387601447,516
1089,1991,21.653846,12.640365,0.056782,13.987453,0.15,0.624649,3.65687465351833,516
1089,1992,21.653846,12.640365,0.053655,29.642458,0.15,0.586409,3.70052176083135,516
1089,1993,21.653846,12.640365,0.059498,12.881041,12.697674,0.586207,3.9347425958761,516
1089,1994,21.653846,12.640365,0.054891,12.881041,4.179126,0.52044,4.01092991294338,516
1089,1995,21.653846,12.640365,0.056,12.881041,4.179126,0.549407,4.19093114976944,516
1089,1996,21.653846,12.640365,0.04804,12.881041,4.179126,0.450135,4.3715654584167,516
1089,1997,21.653846,12.640365,0.057416,12.881041,4.179126,0.475211,4.4944044061107,516
1089,1998,24.485597,12.640365,0.064019,12.881041,4.179126,0.534466,4.74689385736434,516
1089,1999,24.25,15.705357,0.056119,12.881041,4.179126,0.668845,4.91528529993442,516
1089,2000,24.25,16.2375,0.060845,12.881041,4.179126,0.539713,5.32779279927482,516
1089,2001,24.25,14.577686,0.055988,12.881041,4.179126,0.539713,5.46604701350754,516
1089,2002,24.25,13.681034,0.052429,12.881041,4.179126,0.539713,5.52633239773271,516
1089,2003,24.25,13.710435,0.048947,12.881041,4.179126,0.539713,5.67281362238406,516
1089,2004,24.25,13.430833,0.053843,12.881041,4.179126,0.539713,5.79968131152276,516
1089,2005,24.25,14.37,0.05607,12.881041,4.179126,0.539713,5.77191218791359,516
1089,2006,24.25,13.228571,0.057399,12.881041,4.179126,0.539713,5.9317825308494,516
1089,2007,24.25,13.388696,0.059938,12.881041,4.179126,0.539713,6.01896889263129,516
1089,2008,24.25,12.232941,0.049543,12.881041,4.179126,0.539713,5.9539530871797,516
1089,2009,24.25,9.967213,0.043714,12.881041,4.179126,0.539713,5.98882603545087,516
1089,2010,24.25,11.585833,0.048914,12.881041,4.179126,0.539713,6.06099470806499,516
1089,2011,24.25,11.307692,0.048339,12.881041,4.179126,0.539713,6.02910261639293,516
1089,2012,24.25,9.245833,0.048873,12.881041,4.179126,0.539713,6.12135018334439,516
1089,2013,24.25,8.64,0.047633,12.881041,4.179126,0.539713,6.05858190258699,516
1089,2014,24.25,9.0,0.046347,12.881041,4.179126,0.539713,6.17697682353159,516
1091,1980,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,2.81662886567492,516
1091,1981,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,2.81245009867777,516
1091,1982,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,2.81753048899318,516
1091,1983,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,2.87582408737688,516
1091,1984,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,2.94677346648828,516
1091,1985,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.03807512425733,516
1091,1986,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.09232133675681,516
1091,1987,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.15863783243469,516
1091,1988,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.26373626691977,516
1091,1989,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.3407600133759,516
1091,1990,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.37707941800193,516
1091,1991,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.45616653911599,516
1091,1992,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.55768478713052,516
1091,1993,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.74781668155781,516
1091,1994,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,3.84736506449769,516
1091,1995,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,4.03525686963455,516
1091,1996,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,4.11334781029679,516
1091,1997,24.25,7.461157,0.039747,12.881041,4.179126,0.539713,4.26988971731719,516
1091,1998,28.109091,7.461157,0.039747,12.881041,4.179126,0.539713,4.41793033882594,516
1091,1999,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,4.70264301768808,516
1091,2000,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,4.8916401429972,516
1091,2001,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.13081477337232,516
1091,2002,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.16293663949989,516
1091,2003,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.39325202142183,516
1091,2004,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.35865327709855,516
1091,2005,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.52273487381998,516
1091,2006,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.56378453644039,516
1091,2007,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.53356908108992,516
1091,2008,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.63045622716515,516
1091,2009,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.7471466664141,516
1091,2010,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.73627107567141,516
1091,2011,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.82864329882719,516
1091,2012,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.79954159692446,516
1091,2013,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.79848489937221,516
1091,2014,31.318182,7.461157,0.039747,12.881041,4.179126,0.539713,5.89233950213089,516
1097,1980,31.318182,7.461157,0.055382,12.881041,3.996881,0.539713,3.33456014470095,516
1097,1981,31.318182,7.461157,0.052367,12.881041,11.59411,0.539713,3.36617439871112,516
1097,1982,31.318182,7.461157,0.054571,12.881041,10.95446,0.539713,3.33065318943347,516
1097,1983,31.318182,7.461157,0.056033,12.881041,8.387415,0.539713,3.40570214773293,516
1097,1984,31.318182,7.461157,0.052847,12.881041,8.703789,0.539713,3.52096012183299,516
1097,1985,31.318182,7.461157,0.046502,12.881041,23.950893,0.539713,3.61394695916748,516
1097,1986,31.318182,7.461157,0.051109,12.881041,6.332443,0.539713,3.73332850357117,516
1097,1987,31.318182,7.461157,0.042854,12.881041,8.452419,0.539713,3.82006878405017,516
1097,1988,31.318182,7.461157,0.053082,12.881041,8.07617,0.539713,3.96963309759269,516
1097,1989,31.318182,7.461157,0.042644,12.881041,7.171061,0.539713,4.08080845189608,516
1097,1990,31.318182,7.461157,0.050416,12.881041,7.96764,0.539713,4.15644709727967,516
1097,1991,31.318182,7.461157,0.031383,12.881041,53.615385,0.539713,4.33458875557686,516
1097,1992,31.318182,7.461157,0.037711,12.881041,9.61008,0.539713,4.2438793264865,516
1097,1993,31.318182,7.461157,0.044109,12.881041,9.826249,0.539713,4.55707028935091,516
1097,1994,31.318182,7.461157,0.041199,12.881041,10.71988,0.539713,4.80457322759171,516
1097,1995,31.318182,7.461157,0.049252,12.881041,49.571473,0.539713,4.94653657760126,516
1097,1996,31.318182,7.461157,0.05259,12.881041,8.522492,0.539713,5.1277149832572,516
1097,1997,31.318182,7.461157,0.044981,12.881041,7.740443,0.539713,5.35881220290242,516
1097,1998,31.428571,7.461157,0.049591,12.881041,8.965889,0.539713,5.5283855861925,516
1097,1999,46.595745,16.750893,0.054023,12.881041,43.008242,0.539713,5.79857870319282,516
1097,2000,46.595745,14.808772,0.061136,12.881041,1.109477,0.539713,6.05666551159099,516
1097,2001,46.595745,12.851695,0.051167,12.881041,1.510674,0.539713,6.30628958657443,516
1097,2002,46.595745,10.527358,0.050658,12.881041,2.956395,0.535946,6.49490268541415,516
1097,2003,46.595745,12.647368,0.049365,12.881041,1.896648,0.33509,6.66739374910755,516
1097,2004,46.595745,12.02906,0.052148,12.881041,1.143017,0.33509,6.68824797605153,516
1097,2005,46.595745,12.628319,0.045184,12.881041,3.455446,0.33509,6.69565451754442,516
1097,2006,46.595745,12.77395,0.056385,12.881041,0.969167,0.33509,6.82879403908689,516
1097,2007,46.595745,11.462727,0.046359,12.881041,0.969167,0.33509,6.97124658653729,516
1097,2008,46.595745,10.03211,0.045308,12.881041,0.969167,0.33509,6.93433771731072,516
1097,2009,46.595745,9.58,0.044734,12.881041,0.969167,0.33509,7.05974679648169,516
1097,2010,46.595745,9.765421,0.049384,12.881041,0.969167,0.33509,7.09033041085572,516
1097,2011,46.595745,10.027731,0.051073,12.881041,0.969167,0.33509,7.15665205067051,516
1097,2012,46.595745,8.765421,0.040404,12.881041,0.969167,0.33509,7.16365229716835,516
1097,2013,46.595745,8.287179,0.044586,12.881041,0.969167,0.33509,7.33676837465183,516
1097,2014,46.595745,9.015254,0.046305,12.881041,0.969167,0.33509,7.39126226845416,516
1099,1980,46.595745,8.737628,0.055133,12.881041,0.318717,0.33509,3.1547144685507,516
1099,1981,46.595745,8.737628,0.040971,12.881041,0.318717,0.33509,3.17154119883795,516
1099,1982,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.14530685812952,516
1099,1983,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.2148769869458,516
1099,1984,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.26087859172661,516
1099,1985,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.38292186469762,516
1099,1986,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.44678306330902,516
1099,1987,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.55458439872937,516
1099,1988,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.62763818303829,516
1099,1989,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.70693626932786,516
1099,1990,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.72627252139531,516
1099,1991,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.87605992362342,516
1099,1992,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.90936104300088,516
1099,1993,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.0953142741279,516
1099,1994,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.23594376884312,516
1099,1995,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.40053898849907,516
1099,1996,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.54848096983716,516
1099,1997,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.66308645368446,516
1099,1998,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,4.84029487425156,516
1099,1999,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.15630645856791,516
1099,2000,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.41150013548356,516
1099,2001,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.66386990178427,516
1099,2002,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.69308097540219,516
1099,2003,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.86399660049459,516
1099,2004,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,5.83501353282103,516
1099,2005,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.05987521117761,516
1099,2006,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.02851152211228,516
1099,2007,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.05887379824802,516
1099,2008,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.08668462137372,516
1099,2009,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.16915182318383,516
1099,2010,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.17480585252713,516
1099,2011,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.15605995052609,516
1099,2012,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.1818488910582,516
1099,2013,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.14698456063,516
1099,2014,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,6.29590476815384,516
1101,1980,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,2.9418140533332,516
1101,1981,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,2.93144280272301,516
1101,1982,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,2.93330318174054,516
1101,1983,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.01992074736191,516
1101,1984,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.08823218851263,516
1101,1985,46.595745,8.737628,0.027382,12.881041,0.318717,0.33509,3.19452427470256,516
