Epochs,Training Loss,Testing Loss
0,68.18183898925781,69.81571197509766
1,680.8579711914062,310.2430419921875
2,216.44606018066406,104.66485595703125
3,314.44775390625,249.31150817871094
4,490.79345703125,111.2405014038086
5,942.5501708984375,173.56192016601562
6,743.2501220703125,209.16812133789062
7,527.6311645507812,78.15441131591797
8,549.67529296875,440.9351501464844
9,103.18241119384766,235.57615661621094
10,500.2417907714844,188.57176208496094
11,202.23960876464844,504.4969787597656
12,1163.8612060546875,372.4541320800781
13,454.7492980957031,137.64337158203125
14,409.57171630859375,634.1345825195312
15,926.4826049804688,277.246826171875
16,268.5362548828125,921.9234619140625
17,292.8172912597656,370.0589294433594
18,572.2789306640625,490.7162170410156
19,490.72406005859375,209.1550750732422
20,305.9798583984375,433.8981628417969
21,381.0272216796875,451.38818359375
22,329.070068359375,848.2310791015625
23,805.513916015625,108.17894744873047
24,410.21881103515625,248.5453338623047
25,839.0228881835938,976.9019775390625
26,186.86814880371094,557.6242065429688
27,87.80189514160156,707.2190551757812
28,520.700439453125,692.34375
29,952.1484375,92.73945617675781
30,934.2756958007812,304.3161315917969
31,100.87991333007812,644.7981567382812
32,196.36148071289062,247.43728637695312
33,534.6487426757812,359.78350830078125
34,114.46087646484375,835.7836303710938
35,276.84002685546875,219.7912139892578
36,98.58389282226562,498.38531494140625
37,113.4915771484375,249.00332641601562
38,339.31768798828125,602.3986206054688
39,182.8402099609375,776.3998413085938
40,634.3275146484375,370.4359130859375
41,98.20245361328125,745.9794311523438
42,401.3619689941406,427.759033203125
43,527.229736328125,343.48712158203125
44,508.3104553222656,394.6914978027344
45,253.91505432128906,456.9188537597656
46,909.3694458007812,103.3304672241211
47,290.415771484375,420.8400573730469
48,706.3400268554688,536.0808715820312
49,513.5032958984375,160.17984008789062
50,96.82232666015625,991.20849609375
51,106.69265747070312,204.6645965576172
52,447.494384765625,314.0517578125
53,326.8299560546875,105.11024475097656
54,113.0397720336914,448.062744140625
55,632.1747436523438,487.4366149902344
56,486.350830078125,532.1713256835938
57,186.00244140625,195.994140625
58,451.97625732421875,585.05908203125
59,339.1271057128906,262.05865478515625
60,444.2813720703125,595.4403076171875
61,96.95878601074219,440.74267578125
62,501.4796447753906,382.2425231933594
63,204.87234497070312,276.6018371582031
64,755.0677490234375,275.2841491699219
65,581.04736328125,337.38909912109375
66,102.56676483154297,426.29736328125
67,99.17489624023438,608.8309326171875
68,793.998291015625,1193.1405029296875
69,680.8817749023438,421.5191955566406
70,672.44384765625,105.56396484375
71,718.334716796875,200.38221740722656
72,170.51895141601562,425.6192321777344
73,484.8033447265625,982.0612182617188
74,171.00636291503906,822.5613403320312
75,179.30628967285156,780.4580078125
76,422.32244873046875,208.85391235351562
77,212.73182678222656,921.6087036132812
78,659.8961181640625,376.9810485839844
79,512.9173583984375,1178.03515625
80,812.7496337890625,275.7864685058594
81,243.83499145507812,93.83818817138672
82,106.23374938964844,768.1681518554688
83,587.8389892578125,987.8972778320312
84,85.22157287597656,109.2935562133789
85,103.77073669433594,505.5918884277344
86,254.2149658203125,275.4211730957031
87,115.45372772216797,464.1117858886719
88,884.994384765625,300.1290588378906
89,109.53114318847656,348.6228942871094
90,450.26080322265625,436.5304870605469
91,110.57614135742188,113.63542938232422
92,840.6195678710938,330.0308532714844
93,850.6112670898438,421.1378479003906
94,867.70654296875,483.900390625
95,483.3177490234375,545.4249877929688
96,94.25474548339844,366.00048828125
97,87.05732727050781,315.58966064453125
98,236.30938720703125,981.6407470703125
99,208.6991424560547,112.30379486083984
100,778.9723510742188,734.4697265625
101,431.4678955078125,554.91943359375
102,443.922607421875,427.1724548339844
103,425.213134765625,650.8759155273438
104,1173.8404541015625,325.66998291015625
105,519.1133422851562,211.02774047851562
106,733.3511962890625,1087.581787109375
107,323.4844970703125,753.6393432617188
108,299.84661865234375,101.78115844726562
109,442.6742858886719,229.93467712402344
110,1050.0572509765625,372.4927978515625
111,270.7192687988281,319.7321472167969
112,333.44384765625,384.898681640625
113,118.67730712890625,236.407958984375
114,1262.664794921875,94.82844543457031
115,219.7999267578125,566.376708984375
116,434.5113830566406,697.6388549804688
117,465.56378173828125,861.90283203125
118,424.10357666015625,260.4115905761719
119,677.5794067382812,269.35546875
120,389.54986572265625,495.4806213378906
121,709.0383911132812,247.80332946777344
122,99.21649169921875,433.905517578125
123,199.47720336914062,683.155517578125
124,131.97079467773438,1116.3997802734375
125,98.72288513183594,573.447265625
126,585.705078125,500.828125
127,350.9265441894531,515.3414916992188
128,688.8707275390625,503.86846923828125
129,330.5389404296875,225.075439453125
130,105.38656616210938,525.3561401367188
131,440.16461181640625,273.7158508300781
132,383.1236572265625,512.1156616210938
133,831.5424194335938,227.2049102783203
134,831.55908203125,275.1705627441406
135,639.4904174804688,619.9735107421875
136,620.13916015625,470.7154846191406
137,316.9732666015625,109.36270904541016
138,166.0543670654297,541.134033203125
139,115.86376190185547,99.10770416259766
140,472.0564270019531,563.8036499023438
141,398.45428466796875,1714.4703369140625
142,540.637939453125,594.9382934570312
143,106.09158325195312,209.15542602539062
144,390.0531005859375,91.33707427978516
145,931.1669921875,329.0795593261719
146,293.8291320800781,605.8910522460938
147,591.555908203125,203.28758239746094
148,527.346923828125,196.30958557128906
149,116.323486328125,168.65643310546875
