Epochs,Training Loss,Testing Loss
0,0.05624696984887123,0.010568344965577126
1,0.12266655266284943,0.19801735877990723
2,0.8732081055641174,1.5848125219345093
3,53.69501876831055,0.22048869729042053
4,0.049288611859083176,0.07220031321048737
5,0.5460892915725708,0.23591159284114838
6,9.015935897827148,2.365649700164795
7,3.9197983741760254,0.05861051380634308
8,322.41217041015625,1.7174434661865234
9,10.857782363891602,4.889719486236572
10,1.3795442581176758,5.249222278594971
11,17.762432098388672,185.10092163085938
12,5.431108474731445,6.455687999725342
13,40.373435974121094,25.061344146728516
14,4.146573543548584,0.00538272550329566
15,9.369208335876465,0.005127343814820051
16,0.5857471227645874,3.805804491043091
17,1.0237804651260376,0.6350674033164978
18,1.3246963024139404,0.5086293816566467
19,2.40415358543396,0.005973156541585922
20,183.9109649658203,5.15199089050293
21,136.33062744140625,0.0746743455529213
22,4736.71728515625,10.490168571472168
23,3053.615966796875,59.66977310180664
24,312.37640380859375,135.0334014892578
25,2975.9296875,0.6809819340705872
26,14504.763671875,718.8428344726562
27,56828.859375,181500.125
28,6813310.0,782.7261352539062
29,382853.21875,2326.362060546875
30,1463.6385498046875,20571.95703125
31,1858596.625,25367.34765625
32,50349.0,46588.015625
33,90592.3125,2783.115966796875
34,898395520.0,3606.018798828125
35,57443.109375,151.2126007080078
36,50028.0546875,294.2785339355469
37,8889.3310546875,1070.69287109375
38,60991.390625,2546.55615234375
39,80326.3203125,8000.44775390625
40,5408.642578125,21036.9453125
41,26463.169921875,11102.3134765625
42,5195315.5,8278.763671875
43,885539.6875,71520.3046875
44,36253.87890625,33648.671875
45,33498.86328125,17810.7421875
46,11066.3740234375,13420.412109375
47,8151.169921875,8700.5205078125
48,19065.3203125,135.75088500976562
49,36043.3515625,74084.2421875
50,71140.640625,104523.1171875
51,12241.2900390625,207.84793090820312
52,1374351.5,19374.978515625
53,3791048.0,13604.8056640625
54,8101.25244140625,9058.505859375
55,388326.4375,14787.7763671875
56,18669522.0,2601316.5
57,78435656.0,2105349.25
58,698494.9375,650332.3125
59,2910715.25,33947452.0
60,2719836.0,1926088.875
61,2581308.75,82333.375
62,83597.859375,69370.921875
63,72891.65625,162355.921875
64,85375172608.0,76843.5703125
65,115636.375,4805.93212890625
66,181468.90625,429192.21875
67,12984553.0,15270.7080078125
68,412120.4375,348586784.0
69,63823.56640625,971114.875
70,303558.25,21493.494140625
71,88703.625,129973.671875
72,896506.625,10445.4521484375
73,19651.953125,37.62078094482422
74,32975.24609375,402691.8125
75,22995.623046875,41197.25390625
76,105997.078125,164210.328125
77,430484.25,209234.21875
78,15927.466796875,4679842.0
79,275777.09375,4211.0009765625
80,138957.125,1444973.625
81,189122.09375,76225.1484375
82,28980.44140625,7065.1650390625
83,369735.09375,17421.15625
84,93766.3359375,2946.464111328125
85,610416.9375,11539616.0
86,690796.625,72219.4765625
87,1620684.25,1345.3079833984375
88,13680.3740234375,2724.146728515625
89,287318.25,12977.04296875
90,241518.046875,53624.5546875
91,114637.6875,744.4315795898438
92,3049188.0,427426.0
93,21920.0078125,476384.15625
94,320786.65625,2345.220703125
95,655429.6875,18358.69921875
96,25483.27734375,930446.3125
97,11020.46484375,57189.79296875
98,237528.171875,62823.62890625
99,3850003.25,13652.599609375
100,119111.9375,18462.259765625
101,244551.171875,135403.9375
102,33750.90234375,966361.125
103,7831897.5,21729.1015625
104,104801.8203125,84005.6640625
105,128968.4375,62060.05859375
106,3890554.25,2938132.75
107,8495676928.0,244775.03125
108,432268.3125,9714.96484375
109,9626034.0,133328.4375
110,3302510592.0,414.14959716796875
111,139324784640.0,1739233.625
112,42935472.0,164084.453125
113,3837765.75,42851.3828125
114,715543.5625,2691577.0
115,262269.8125,528229.4375
116,1596324.75,149844.578125
117,106692.15625,17297.19921875
118,170523.71875,560107.0
119,11292606.0,1735106.125
120,122107297792.0,9787.7822265625
121,1482061.25,1297522304.0
122,163321.296875,25868.958984375
123,2995827200.0,15274.3662109375
124,9941393.0,28.1068115234375
125,157560.65625,3320.613037109375
126,12751667.0,97077.8125
127,34927388.0,685604224.0
128,1033853120.0,17185332.0
129,10820449.0,35488083968.0
130,854765760.0,3597534.5
131,6162788.5,3425003.0
132,2000515712.0,37731504.0
133,279214112.0,247276704.0
134,19268428.0,723353728.0
135,1856726.5,6468562.5
136,2177157.75,36954828.0
137,690949248.0,1339415296.0
138,461306080.0,22398636.0
139,1732090112.0,1595066624.0
140,209243408.0,4148591.25
141,1197417299968.0,166975712.0
142,1083026944.0,34132204.0
143,1196291968.0,379466432.0
144,5630197760000.0,340444096.0
145,9240186880.0,7812844544.0
146,2095899520.0,14129635328.0
147,49373708288.0,285751104.0
148,44026585088.0,3990649856.0
149,143445721088.0,4625381376.0
