Epochs,Training Loss,Testing Loss
0,0.16726654767990112,0.07369052618741989
1,0.12913548946380615,1.618359088897705
2,0.23141168057918549,0.24828508496284485
3,0.35245516896247864,0.6500537991523743
4,0.1158941239118576,0.09653526544570923
5,0.03549664095044136,0.0005398912471719086
6,0.20019622147083282,0.00732222618535161
7,0.21102109551429749,0.0012663124362006783
8,0.14994706213474274,0.002275342820212245
9,0.023603152483701706,0.009827815927565098
10,0.024515222758054733,0.012521469965577126
11,0.0210890956223011,0.006749109365046024
12,0.09270329773426056,0.07419927418231964
13,0.0070166196674108505,0.05869024246931076
14,0.021133042871952057,0.006525018252432346
15,0.004377900622785091,0.10517867654561996
16,0.03176670894026756,0.02284170687198639
17,0.006604472175240517,0.03589886799454689
18,0.006759420968592167,0.005038771312683821
19,0.026287298649549484,0.06293835490942001
20,0.05117808282375336,0.02504558302462101
21,0.018606405705213547,0.010445382446050644
22,0.01830095611512661,0.02663208730518818
23,0.027549181133508682,0.0693955197930336
24,0.06111222878098488,0.012296215631067753
25,0.029148943722248077,0.005247117485851049
26,0.04919714108109474,0.0027157024014741182
27,0.010535595938563347,0.027019347995519638
28,0.061364635825157166,0.052571408450603485
29,0.017265092581510544,0.01726522110402584
30,0.02138575352728367,0.0028810754884034395
31,0.028619728982448578,0.03063283860683441
32,0.042189449071884155,0.02946210280060768
33,0.03540394455194473,0.05758514255285263
34,0.024642452597618103,0.041753072291612625
35,0.02599301189184189,0.0005671786493621767
36,0.022739920765161514,0.024530896916985512
37,0.027396539226174355,0.07056848704814911
38,0.019577372819185257,0.01464218832552433
39,0.019725162535905838,0.017285794019699097
40,0.07652998715639114,0.004312754143029451
41,0.020568501204252243,0.06105802580714226
42,0.03363122045993805,0.042807165533304214
43,0.049554113298654556,0.0021846103481948376
44,0.03876190632581711,0.006936694495379925
45,0.027597982436418533,0.037718527019023895
46,0.01118062436580658,0.09490641206502914
47,0.017048005014657974,0.009272187016904354
48,0.02223992720246315,0.01046914141625166
49,0.021270938217639923,0.023662326857447624
50,0.012758228927850723,0.011148565448820591
51,0.012659596279263496,0.020618490874767303
52,0.02417803928256035,0.026513490825891495
53,0.022970110177993774,0.030070066452026367
54,0.06705207377672195,0.025854352861642838
55,0.027418415993452072,0.00012812069326173514
56,0.020326104015111923,0.06914182752370834
57,0.06511614471673965,0.0139214051887393
58,0.015211244113743305,0.07295195013284683
59,0.042813219130039215,0.05435125529766083
60,0.05125966668128967,0.07045737653970718
61,0.010148824192583561,0.00043641190859489143
62,0.03201554715633392,0.005137844476848841
63,0.06644017994403839,0.007179531268775463
64,0.03451421111822128,0.21891900897026062
65,0.017372246831655502,0.0148550383746624
66,0.013348542153835297,0.009466128423810005
67,0.03647245094180107,0.03294537216424942
68,0.07250313460826874,0.0009233687887899578
69,0.029866766184568405,0.006044492125511169
70,0.1313953697681427,0.017373697832226753
71,0.02348312735557556,0.03413320705294609
72,0.011828957125544548,0.022044716402888298
73,0.03049401380121708,0.04126342386007309
74,0.0782477930188179,0.014841209165751934
75,0.09317567944526672,0.029734255746006966
76,0.034596167504787445,0.0565311536192894
77,0.010305466130375862,0.012632452882826328
78,0.012053176760673523,0.156069815158844
79,0.016369882971048355,0.08611226826906204
80,0.031032875180244446,0.08996110409498215
81,0.016139496117830276,0.009671852923929691
82,0.04757847264409065,0.019078779965639114
83,0.002434114459902048,0.3196301758289337
84,0.038887228816747665,0.0001003947836579755
85,0.02497241273522377,0.004420253448188305
86,0.023030873388051987,0.037828847765922546
87,0.07686036825180054,0.06637336313724518
88,0.012880329973995686,0.0016599817899987102
89,0.08576872199773788,0.020469889044761658
90,0.029695192351937294,0.11594982445240021
91,0.05888505280017853,0.028129465878009796
92,0.03459545597434044,0.01643254980444908
93,0.012671141885221004,0.013173246756196022
94,0.07721199095249176,0.01707310974597931
95,0.024913528934121132,1.0240728443022817e-05
96,0.023258717730641365,0.009990005753934383
97,0.02647751197218895,0.11832864582538605
98,0.004263595677912235,0.0015219419728964567
99,0.02717689797282219,0.01990690268576145
100,0.04332204908132553,8.875955973053351e-05
101,0.018206829205155373,0.007106677629053593
102,0.026347899809479713,0.01757645606994629
103,0.008515166118741035,0.00549799669533968
104,0.07176148891448975,0.02171439863741398
105,0.009202510118484497,0.0005443989066407084
106,0.017449557781219482,0.0021852401550859213
107,0.012827135622501373,0.0028553595766425133
108,0.030182164162397385,0.008768332190811634
109,0.011232996359467506,0.0004854441503994167
110,0.06271916627883911,0.009658070281147957
111,0.025160444900393486,0.03450406342744827
112,0.008452655747532845,0.032552123069763184
113,0.03405051305890083,0.07762271165847778
114,0.0086778923869133,0.009330217726528645
115,0.011372038163244724,0.0011243326589465141
116,0.013419447466731071,0.02570190466940403
117,0.016371164470911026,0.11022171378135681
118,0.030727554112672806,0.06966336816549301
119,0.04800684005022049,0.038797080516815186
120,0.05851678177714348,0.03997892141342163
121,0.030086113139986992,0.010540055111050606
122,0.006528336089104414,0.06689640134572983
123,0.02534879744052887,0.04173767939209938
124,0.04153815284371376,0.0025847016368061304
125,0.016412725672125816,0.005673821549862623
126,0.021073799580335617,0.02591366320848465
127,0.015792028978466988,0.025999216362833977
128,0.02084694430232048,0.07363595068454742
129,0.01680583320558071,0.05740750581026077
130,0.04299396649003029,0.04773183912038803
131,0.0203078780323267,0.015643423423171043
