Epochs,Training Loss,Testing Loss
0,0.3982076644897461,0.15676948428153992
1,0.3837043046951294,0.9896470308303833
2,0.32142916321754456,0.23422706127166748
3,0.13974206149578094,0.004783703479915857
4,0.003076941706240177,0.02048192359507084
5,0.07308605313301086,0.013910604640841484
6,0.28513503074645996,0.0006779831601306796
7,0.19671669602394104,0.03639058768749237
8,0.012743039056658745,0.06185883283615112
9,0.2042670100927353,0.7124388217926025
10,0.2606821358203888,0.017552172765135765
11,0.07695402950048447,0.08889207243919373
12,0.09389995038509369,0.10521546751260757
13,31.233631134033203,0.8114427924156189
14,0.02985609881579876,0.22678452730178833
15,0.017829392105340958,0.001325898920185864
16,0.09120982885360718,0.4391956925392151
17,0.08474062383174896,0.5305517911911011
18,0.5205704569816589,0.2088700383901596
19,0.05613388866186142,0.03517218679189682
20,0.09674614667892456,36.67822265625
21,57.90070724487305,0.8048509359359741
22,0.1750284731388092,0.12066905945539474
23,0.21787068247795105,0.1249823123216629
24,0.23563140630722046,0.1083393469452858
25,0.16781646013259888,0.1218201220035553
26,0.18443696200847626,0.3145871162414551
27,0.16842728853225708,0.053668539971113205
28,0.18608109652996063,0.32656946778297424
29,0.147775799036026,0.5870750546455383
30,0.058109480887651443,0.034477073699235916
31,0.13423269987106323,0.2368248999118805
32,0.14922231435775757,0.07086766511201859
33,0.15542533993721008,4.123132228851318
34,0.12121352553367615,0.1154739260673523
35,0.08967414498329163,0.4224337935447693
36,0.08714132755994797,0.0628008246421814
37,0.08086799085140228,0.056594718247652054
38,0.21436023712158203,0.10570555180311203
39,0.155502587556839,0.1804640293121338
40,0.0920741856098175,0.087173230946064
41,0.12428688257932663,0.46624651551246643
42,0.142689049243927,0.020545311272144318
43,0.004415647126734257,0.02358044870197773
44,0.1480962038040161,0.24176806211471558
45,0.12778973579406738,0.021303756162524223
46,0.19114814698696136,0.3925146460533142
47,0.21518290042877197,0.008483457379043102
48,0.4540901482105255,0.15241408348083496
49,0.6027126312255859,0.0052865673787891865
50,2.9507744312286377,0.10347940772771835
51,0.25907811522483826,0.03752361983060837
52,0.1462729573249817,0.0005610798834823072
53,0.07849189639091492,0.04516880586743355
54,0.0762067437171936,0.05482755973935127
55,0.11110404133796692,0.09825563430786133
56,21.16982078552246,0.2834186851978302
57,0.030928272753953934,0.17833249270915985
58,2.1263809204101562,0.010057235136628151
59,0.8149341940879822,0.27550381422042847
60,0.1351168006658554,0.06256552040576935
61,0.09332893788814545,0.30227091908454895
62,0.03164803609251976,0.20297737419605255
63,0.17939606308937073,0.15385660529136658
64,0.27894270420074463,0.13548681139945984
65,0.06826816499233246,0.019387535750865936
66,0.6336095929145813,0.05257595703005791
67,10.192671775817871,0.20093227922916412
68,0.1976812332868576,6.695569038391113
69,0.05284591764211655,0.8477839827537537
70,0.13213633000850677,0.04650205373764038
71,0.25150489807128906,0.3313046991825104
