Epochs,Training Loss,Testing Loss
0,0.08033746480941772,0.1458885222673416
1,0.04384392499923706,0.07644456624984741
2,0.739849865436554,0.01358405314385891
3,0.05439599230885506,0.005393828731030226
4,0.21431951224803925,0.0043081617914140224
5,0.18657086789608002,0.003148535033687949
6,0.11870335042476654,0.3955070376396179
7,0.12262023240327835,0.01154687162488699
8,0.44802412390708923,0.03036443516612053
9,0.07281151413917542,0.10025233030319214
10,0.023056747391819954,0.0015848861075937748
11,0.4456583857536316,0.014562441036105156
12,0.08796995133161545,0.01601940020918846
13,0.26526737213134766,0.04454459622502327
14,0.060102690011262894,0.07000114768743515
15,3.3468244075775146,0.019811399281024933
16,0.04820907488465309,0.21909035742282867
17,0.023370156064629555,0.15869295597076416
18,0.02269948646426201,0.026080412790179253
19,0.4041672945022583,0.9362944960594177
20,0.11497268080711365,0.0033173486590385437
21,0.04491172730922699,0.14170342683792114
22,0.07788296788930893,0.10597656667232513
23,1.814510703086853,0.0431230291724205
24,0.22163352370262146,0.06971097737550735
25,0.08347298949956894,0.07798152416944504
26,0.040010713040828705,0.08131745457649231
27,0.10021013021469116,1.1373997926712036
28,0.12296978384256363,0.10281278192996979
29,0.09511639177799225,0.10110418498516083
30,0.07766550779342651,0.06132056564092636
31,0.05025897175073624,0.003942776005715132
32,0.03121121972799301,0.17892302572727203
33,0.04810527712106705,0.00010413108975626528
34,0.10302378982305527,0.7073000073432922
35,0.1467903107404709,0.08973432332277298
36,0.10205133259296417,0.034510452300310135
37,0.08903522789478302,0.02248264290392399
38,0.05943034589290619,0.05741975083947182
39,2.1551668643951416,0.051956530660390854
40,0.09613199532032013,0.001424148096702993
41,0.03465931862592697,0.14266954362392426
42,0.5102632641792297,0.13197527825832367
43,0.03084404394030571,0.05452818050980568
44,0.08730623126029968,0.04119980335235596
45,0.007255151402205229,0.013790355995297432
46,0.07535314559936523,0.19559736549854279
47,22.702314376831055,0.0028687892481684685
48,0.05599997937679291,0.04712891951203346
49,0.40336138010025024,0.1531776636838913
50,0.04024341702461243,0.10138599574565887
