Epochs,Training Loss,Testing Loss
0,1148.03271484375,1104.9471435546875
1,690.62841796875,1627.54150390625
2,562.432861328125,915.0538330078125
3,384.465087890625,56.77116394042969
4,869.5457153320312,389.5589294433594
5,440.4752502441406,71.69976043701172
6,446.4495849609375,80.65323638916016
7,100.49275207519531,24.320100784301758
8,85.79946899414062,6.768405437469482
9,141.4391632080078,55.86322784423828
10,87.48854064941406,426.5798034667969
11,142.31695556640625,55.26767349243164
12,263.32110595703125,106.03294372558594
13,43.044254302978516,1.509447455406189
14,83.3973388671875,20.811603546142578
15,268.26458740234375,59.09812545776367
16,201.21267700195312,123.45389556884766
17,81.93646240234375,30.126047134399414
18,173.7163543701172,217.63204956054688
19,202.58619689941406,142.54689025878906
20,14.321258544921875,0.4712987244129181
21,67.06602478027344,355.15203857421875
22,56.80695724487305,311.8841552734375
23,88.00112915039062,2.4883599281311035
24,180.3677978515625,75.58332061767578
25,151.827392578125,21.508926391601562
26,130.64039611816406,28.543842315673828
27,26.507266998291016,26.687047958374023
28,312.97735595703125,16.223522186279297
29,181.8074951171875,176.1288604736328
30,563.511962890625,52.589439392089844
31,210.19541931152344,233.71788024902344
32,54.361106872558594,558.2599487304688
33,118.76358795166016,57.22874069213867
34,91.43775939941406,92.32322692871094
35,136.5014190673828,63.04000473022461
36,371.4194641113281,1098.4456787109375
37,175.25674438476562,1.567978858947754
38,38.160438537597656,270.01580810546875
39,198.43800354003906,95.0030746459961
40,182.12908935546875,6.670628547668457
41,120.3633804321289,11.884403228759766
42,76.2567367553711,3.677755355834961
43,172.49139404296875,56.682098388671875
44,271.1091613769531,121.20510864257812
45,145.9434356689453,133.0245361328125
46,52.720977783203125,213.17176818847656
47,163.2889862060547,158.9448699951172
48,146.74642944335938,61.264015197753906
49,179.42784118652344,182.66696166992188
50,553.1287841796875,60.010833740234375
51,341.5716552734375,43.73023986816406
52,32.330543518066406,273.7037658691406
53,198.23818969726562,16.386245727539062
54,162.43182373046875,59.72859573364258
55,97.56106567382812,83.29451751708984
56,66.59974670410156,10.599477767944336
57,113.84355163574219,49.88009262084961
58,102.61575317382812,33.16492462158203
59,282.5863037109375,634.383056640625
60,290.4945068359375,9.888364791870117
61,210.02066040039062,328.6157531738281
62,90.37613677978516,295.926513671875
63,100.27969360351562,49.405277252197266
64,196.88328552246094,148.48532104492188
65,205.99850463867188,189.2467498779297
66,68.68804931640625,2.2065412998199463
67,373.6474914550781,230.27516174316406
68,370.9570007324219,92.99388122558594
69,79.60264587402344,25.65718650817871
70,104.54521179199219,62.0040283203125
71,80.02741241455078,149.05874633789062
72,197.52664184570312,33.623268127441406
73,166.8231964111328,285.2625427246094
74,171.8973388671875,183.74403381347656
75,167.23944091796875,5.055395603179932
76,153.9317626953125,97.20719909667969
77,330.75286865234375,205.42538452148438
78,23.754398345947266,192.75779724121094
79,184.46340942382812,1103.7841796875
80,342.5219421386719,278.2145080566406
81,5.977136611938477,40.17417526245117
82,62.94337844848633,139.9923553466797
83,856.6277465820312,3.8169028759002686
84,70.17080688476562,0.029479416087269783
85,126.33103942871094,89.45282745361328
86,54.2344856262207,13.709744453430176
87,242.06561279296875,40.28760528564453
88,45.480770111083984,84.55047607421875
89,38.24409484863281,477.11358642578125
90,144.7418975830078,249.4688262939453
91,179.60572814941406,26.96048355102539
92,144.90945434570312,375.6778869628906
93,153.037109375,1.341160535812378
94,126.58183288574219,239.8245849609375
95,108.39747619628906,423.5844421386719
96,24.383697509765625,1273.2393798828125
97,240.84117126464844,122.52639770507812
98,171.88357543945312,43.934104919433594
99,419.7737731933594,34.32347106933594
100,170.8985137939453,133.5993194580078
101,21.419631958007812,725.3062744140625
102,25.52338218688965,78.73773193359375
103,50.95472717285156,2.8670783042907715
104,71.45669555664062,2.5132501125335693
105,184.8735809326172,254.41749572753906
106,67.98004913330078,64.67265319824219
107,237.11349487304688,127.94477844238281
108,53.40287780761719,2.669665575027466
109,187.8338623046875,86.44132232666016
110,399.244873046875,2.5350561141967773
111,137.23846435546875,193.80410766601562
112,354.106201171875,67.64024353027344
113,577.3431396484375,7.42673921585083
114,629.7957153320312,242.99844360351562
115,219.055908203125,25.84484100341797
116,197.17526245117188,58.88102340698242
117,97.15040588378906,44.794525146484375
118,23.985271453857422,228.90170288085938
119,178.09222412109375,249.42160034179688
120,350.60540771484375,796.584228515625
121,129.27529907226562,98.72525024414062
122,108.87400817871094,236.42898559570312
123,318.1841735839844,56.40431594848633
124,422.20843505859375,0.10935234278440475
125,138.4290008544922,139.88821411132812
126,119.71588897705078,336.38653564453125
127,34.35852813720703,62.34645462036133
128,136.84759521484375,2.088884115219116
129,98.10873413085938,2.982954740524292
130,139.15914916992188,12.149510383605957
131,47.82930374145508,8.123448371887207
132,394.4090576171875,0.383297324180603
133,140.9798126220703,507.927490234375
134,95.608642578125,44.71168899536133
135,316.26702880859375,195.369140625
136,308.7540283203125,67.82666778564453
137,219.33111572265625,220.91702270507812
138,73.48361206054688,71.24059295654297
139,80.52619171142578,212.20730590820312
140,111.59573364257812,98.92950439453125
141,122.26071166992188,67.67557525634766
142,21.25560760498047,505.47113037109375
143,63.51690673828125,18.34109115600586
144,52.006919860839844,35.449371337890625
145,20.82079315185547,275.05157470703125
146,133.73773193359375,109.87077331542969
147,161.8792266845703,334.0845947265625
148,273.4780578613281,13.390349388122559
149,181.4480743408203,447.38824462890625
