Epochs,Training Loss,Testing Loss
0,0.8047908544540405,0.4706951975822449
1,0.14892348647117615,0.7351165413856506
2,0.37801721692085266,0.20856675505638123
3,0.10074801743030548,0.04008537158370018
4,0.3250640630722046,1.0442312955856323
5,0.5392261743545532,0.08038733154535294
6,0.05067385733127594,0.03580256551504135
7,0.0977640450000763,0.019697265699505806
8,0.12943723797798157,0.0015079526929184794
9,0.2830997407436371,0.00012209691340103745
10,0.031901609152555466,0.3212907612323761
11,0.10752713680267334,0.044906724244356155
12,0.04890640825033188,0.0007962741074152291
13,0.11191263794898987,0.10566084831953049
14,0.1407679319381714,0.006973349489271641
15,0.052128370851278305,0.2125900536775589
16,0.08746695518493652,0.02687407098710537
17,0.01846301183104515,0.09448210895061493
18,0.07814288139343262,0.07994350790977478
19,0.07037327438592911,0.019139489158988
20,0.07369653135538101,0.001897481270134449
21,0.06119522079825401,0.001301074167713523
22,0.0676068440079689,0.10097656399011612
23,0.028645968064665794,0.025408674031496048
24,0.04849318787455559,0.04815950617194176
25,0.06722556799650192,0.00034720898838713765
26,0.08561903238296509,0.07531361281871796
27,0.048468321561813354,0.0528068020939827
28,0.09407981485128403,0.02443799376487732
29,0.07351668179035187,0.08898425847291946
30,0.10718004405498505,0.0706321969628334
31,0.061616450548172,0.07668858021497726
32,0.06041402369737625,0.0001930156722664833
33,0.029263099655508995,0.0007496768957935274
34,0.028789618983864784,0.009356633760035038
35,0.016971014440059662,0.021463941782712936
36,0.029179807752370834,0.02252787910401821
37,0.03044237196445465,0.0017850656295195222
38,0.04875895753502846,0.0396512970328331
39,0.1609008014202118,0.04120452702045441
40,0.05589824169874191,0.0013943813974037766
41,0.03661399334669113,0.0010836755391210318
42,0.1114119365811348,0.015817876905202866
43,0.011722608469426632,0.05176778510212898
44,0.05747884511947632,0.0011643834877759218
45,0.06107407063245773,0.017205234616994858
46,0.02306174300611019,0.009304540231823921
47,0.04406178742647171,5.707904711016454e-05
48,0.09132570028305054,0.06531526148319244
49,0.024773461744189262,0.1177109107375145
50,0.021389201283454895,0.005104829091578722
51,0.028520876541733742,0.0069057522341609
52,0.03720526397228241,0.010369702242314816
53,0.0906648263335228,0.011697519570589066
54,0.057308048009872437,0.0030362228862941265
55,0.1365126222372055,0.050828296691179276
56,0.023616483435034752,0.056085456162691116
57,0.01716459169983864,0.0007160838576965034
58,0.020117614418268204,0.03986256942152977
59,0.08418969810009003,0.005047761835157871
60,0.09978338330984116,0.04173819348216057
61,0.036371201276779175,0.05262041091918945
62,0.004317624028772116,0.008571595884859562
63,0.018067028373479843,0.15455256402492523
64,0.02665291726589203,0.05500022694468498
65,0.028242718428373337,0.029450420290231705
66,0.017620885744690895,0.02954007312655449
67,0.049845948815345764,0.02565372921526432
68,0.00471864640712738,0.2615928053855896
69,0.02591465786099434,0.000691471213940531
70,0.03879957273602486,0.010583754628896713
71,0.02708515152335167,0.09329403936862946
72,0.09373500198125839,0.03798358514904976
73,0.008653281256556511,0.009419734589755535
74,0.09137608855962753,0.0033395716454833746
75,0.041673850268125534,0.19417355954647064
76,0.053631097078323364,0.05231248959898949
77,0.02273060753941536,0.005394862964749336
78,0.00597662478685379,0.008127119392156601
79,0.09267828613519669,0.006919697392731905
80,0.036924947053194046,0.0009501487365923822
81,0.03167388588190079,6.0210019000805914e-05
82,0.03586427867412567,0.15630042552947998
83,0.009172744117677212,0.0013844456989318132
84,0.02856106497347355,0.002923106774687767
85,0.03994227200746536,1.7130385458585806e-05
86,0.013542965054512024,0.01341396663337946
87,0.03514629602432251,0.004773643333464861
88,0.006137252785265446,0.0035590403713285923
89,0.06763768196105957,0.0321158841252327
90,0.009392728097736835,2.5845016352832317e-05
91,0.011714953929185867,0.00045070203486829996
92,0.00747816264629364,0.0013662358978763223
93,0.034403637051582336,0.021818533539772034
94,0.005612039007246494,1.8584423742140643e-05
95,0.0553654208779335,0.010710042901337147
96,0.017030492424964905,0.018703557550907135
97,0.008252622559666634,0.0496499128639698
98,0.03689184784889221,0.10381420701742172
99,0.009100993163883686,0.011705082841217518
100,0.010543100535869598,0.0021846662275493145
101,0.013835422694683075,0.04361771047115326
102,0.01929175667464733,0.11425330489873886
103,0.03207948058843613,0.08237022906541824
104,0.04830724745988846,0.039237551391124725
105,0.057002048939466476,0.04209344834089279
106,0.03538196161389351,0.003799051744863391
107,0.008671716786921024,0.0703120231628418
108,0.025956660509109497,0.03405445069074631
109,0.04107549414038658,0.005776684731245041
110,0.014462911523878574,0.012033572420477867
111,0.022147327661514282,0.03439406305551529
112,0.018852598965168,0.022370344027876854
113,0.014505916275084019,0.07641375064849854
114,0.01744496263563633,0.04661625996232033
115,0.03573876991868019,0.0556330569088459
116,0.02473912201821804,0.026176201179623604
117,0.01743302121758461,0.005940877832472324
118,0.032094765454530716,0.21114946901798248
119,0.013843972235918045,0.11935698240995407
120,0.011968116275966167,0.047680195420980453
121,0.017160775139927864,0.21352310478687286
122,0.018423525616526604,0.015821820124983788
123,0.033129993826150894,0.022426113486289978
124,0.014652848243713379,0.0003689019940793514
125,0.10667400807142258,3.282713078078814e-05
126,0.01582879200577736,0.00034884578781202435
127,0.057990580797195435,0.0013226453447714448
128,0.01910986378788948,0.018524669110774994
129,0.06934602558612823,0.30373692512512207
130,0.0040407562628388405,0.005943818483501673
131,0.02168617956340313,0.0175322312861681
132,0.036165859550237656,0.07249391078948975
133,0.052486978471279144,0.00963116716593504
134,0.01698976382613182,5.948537818767363e-06
135,0.05029565095901489,0.00034847069764509797
136,0.03174851834774017,0.03368319571018219
137,0.01946503482758999,6.315146310953423e-05
138,0.05049975961446762,0.11263621598482132
139,0.024915073066949844,0.07879290729761124
140,0.12328489124774933,0.058866918087005615
