Epochs,Training Loss,Testing Loss
0,0.0896645337343216,0.12805300951004028
1,0.5533472299575806,0.000799910572823137
2,0.029792319983243942,0.003251986112445593
3,0.028139419853687286,1.1063342094421387
4,0.027731817215681076,0.13928689062595367
5,0.025870293378829956,0.0051943957805633545
6,0.08884312957525253,0.12717539072036743
7,0.09173514693975449,0.00035398444742895663
8,0.07199853658676147,0.06005377322435379
9,0.03276941180229187,0.13100692629814148
10,0.02980978973209858,6.989038229221478e-05
11,0.0872453898191452,0.019043337553739548
12,0.049121905118227005,0.04224741458892822
13,0.04862981662154198,0.11839672923088074
14,0.056013792753219604,0.11897024512290955
15,0.021383674815297127,0.17403273284435272
16,0.018736155703663826,0.0022375108674168587
17,0.03564915060997009,0.05392623692750931
18,0.05300939455628395,0.028309334069490433
19,0.03691740334033966,0.011636840179562569
20,0.007310103625059128,9.794959623832256e-05
21,0.0647013708949089,3.890821244567633e-05
22,0.00318661006167531,5.4646847274852917e-05
23,0.012140393257141113,0.0841594859957695
24,0.02201775088906288,0.027559323236346245
25,0.020212840288877487,0.06104250252246857
26,0.001933641848154366,0.00753139378502965
27,0.01852053962647915,0.08644940704107285
28,0.02046467736363411,0.006116938777267933
29,0.009281665086746216,0.0111935930326581
30,0.021865805611014366,0.009830676019191742
31,0.0016249344917014241,0.030550729483366013
32,0.023333609104156494,8.082112117335782e-07
33,0.01757926121354103,0.09283781796693802
34,0.007131313905119896,0.0437445193529129
35,0.00552422134205699,0.005722668953239918
36,0.012347934767603874,2.393456998106558e-05
37,0.03413465619087219,0.015354262664914131
38,0.020824162289500237,0.0006073018885217607
39,0.015725500881671906,0.0035912322346121073
40,0.0068182614631950855,1.000994052446913e-05
41,0.006972035858780146,9.888505155686289e-05
42,0.013247093185782433,0.008698784746229649
43,0.009347508661448956,0.00206212280318141
44,0.024303287267684937,0.0036967569030821323
45,0.013119149953126907,0.0005502970889210701
46,0.0006221990915946662,0.004789408296346664
47,0.0009547777008265257,0.0017474230844527483
48,0.026094969362020493,0.012800820171833038
49,0.18691569566726685,0.0061403862200677395
50,0.0431547574698925,0.04186041280627251
51,0.0008189248037524521,0.007796951569616795
52,0.003882643301039934,0.012698344886302948
53,0.0026637534610927105,0.022009441629052162
54,0.0022319662384688854,0.00042339577339589596
55,0.012918759137392044,0.0005963773000985384
56,0.05496674031019211,0.005596917122602463
57,0.000698199903126806,0.018007662147283554
58,0.00090321886818856,0.006017815787345171
59,0.010750849731266499,0.0013229845790192485
60,0.007254426367580891,0.3175383508205414
61,0.016708292067050934,0.004713563248515129
62,0.009820171631872654,0.0006618028273805976
63,0.01851636916399002,0.0019011484691873193
64,0.0014687509974464774,8.942166459746659e-05
65,0.002523818053305149,0.0002178407448809594
66,0.00754225067794323,0.00027514674002304673
67,0.0005041121621616185,0.002313612261787057
68,0.01428084447979927,0.03660155460238457
69,0.002475511049851775,0.020936742424964905
70,0.0015320376260206103,0.0018101951573044062
